112566,137473,,
400,225,112140,136802
289,441,111272,135266
196,121,110559,134135
289,361,110062,133419
529,784,109790,132923
100,289,109313,132369
1,676,109044,131971
529,225,108908,131703
81,1,109391,131817
4,256,109652,132582
81,1,110378,133633
289,961,109391,134616
169,1,111758,135494
16,49,112325,136282
576,2601,112392,136526
900,289,112354,136312
144,196,112452,136501
324,324,112641,136625
361,289,112963,137019
529,841,113227,137359
121,81,113502,137586
1,324,113715,137766
4,529,113610,137664
625,9,113459,137417
361,324,113186,137036
16,16,112904,136675
841,2304,112772,136300
1936,1444,112382,135803
729,324,112024,135287
576,361,111906,134925
0,1,111590,134657
100,64,111425,134343
4,49,111287,133883
64,36,110839,133554
256,841,110645,133102
9,1296,110522,132784
196,784,110280,132699
3249,5184,110287,132609
1681,36,110226,132384
100,2916,110098,132337
2304,400,110016,132180
169,324,110016,132109
225,0,109863,132111
529,1296,109905,132187
100,400,109974,132115
169,36,109904,132103
81,0,109952,132357
289,676,110046,132394
81,64,109833,132509
81,1156,110084,132583
1296,1089,110184,132641
625,100,110333,132817
144,400,110400,133045
225,169,110555,133267
484,576,110644,133375
196,1,110852,133799
81,289,111262,134273
36,1089,111504,134682
484,0,111867,135295
9,196,112121,135770
256,196,112293,136035
81,25,112524,136256
361,961,112616,136581
784,1225,112288,136813
1156,256,112920,137036
4,9,113070,137222
81,25,112288,137259
441,1764,113056,137258
529,16,113065,137348
81,25,113016,137399
144,784,113165,137484
729,49,113260,137721
1156,4489,113296,137794
3249,1089,113410,137844
256,16,113492,138091
841,4624,113596,138335
2025,4,113541,138200
9,256,113516,138192
784,1156,113629,138268
361,9,113637,138372
16,529,113708,138492
144,36,113836,138667
1,289,113859,138710
256,81,113886,138795
49,441,113990,138893
0,841,113959,139056
841,529,114094,139203
361,81,114225,139298
25,81,114198,139516
1,324,114261,139628
36,1764,114364,139562
841,4,114286,139776
169,144,114462,139811
49,1225,114416,139730
841,81,114281,139805
1,64,114309,139578
169,2116,114006,139220
729,144,113874,138820
144,25,113647,138425
324,1225,113497,138241
729,36,113393,137901
144,784,113212,137657
100,289,113090,137489
121,16,112978,137351
729,3025,112909,137163
2704,961,112953,137254
900,841,112920,137217
64,16,112871,137211
0,9,112889,137202
64,400,112869,137177
100,4489,112871,137118
2500,100,112952,137128
1024,784,112845,137131
576,529,112871,137104
361,100,113012,137104
256,1681,112964,137240
49,2601,113005,137320
4900,4225,113182,137383
2116,484,113132,137620
625,1296,113264,137738
1156,961,113331,137665
1600,1444,113302,137881
441,36,113436,137963
100,576,113431,137843
36,484,113368,138000
225,64,113408,138029
196,121,113495,137968
9,400,113446,137982
1089,900,113578,138251
324,36,113676,138297
676,361,113654,138442
16,484,113698,138560
1024,1369,113817,138534
1225,1156,113785,138426
2025,2209,113656,138737
576,1,113955,138839
16,49,113909,138920
36,841,113943,139050
256,81,114072,139127
4,289,114085,139152
121,1,114109,139304
9,9,114225,139394
16,400,114284,139551
900,400,114330,139641
324,3136,114433,139743
1936,196,114397,139795
36,289,114430,139848
841,900,114496,139934
361,361,114419,139930
400,9,114530,139968
4,676,114485,140014
484,25,114494,139925
25,1024,114446,139888
289,169,114447,139843
121,0,114494,139646
25,196,114231,139523
121,4,114135,139365
100,1024,114318,139192
676,64,113857,138938
256,1089,113707,138787
676,64,113619,138575
9,9,113512,138290
324,1444,113371,138206
484,16,113283,138173
81,1,113217,138020
484,2500,113139,137921
1681,169,113146,137893
256,1024,113112,137853
1024,729,113079,137767
4,1156,113115,137735
324,625,113048,137683
625,49,113010,137681
324,1369,113104,137692
676,25,113041,137686
0,25,113078,137763
529,1296,113170,137702
529,25,113104,137823
64,1024,113119,137847
841,4,113242,137825
169,81,113149,137919
676,1764,113236,137887
676,49,113280,137808
196,1089,113172,137961
