1600,729,126868,153239
529,81,126661,152788
9,324,126416,152260
324,49,126256,151910
529,1444,126127,151857
676,256,126305,152045
169,16,126872,153348
36,361,127317,154071
25,196,127440,154056
4,144,127466,154124
144,196,126209,151619
169,1,125622,150469
16,225,124574,148396
36,1,123380,146817
529,1296,122725,145928
625,400,122526,145240
144,9,121388,142872
1,225,120100,140920
36,9,119224,139524
49,289,118686,138608
256,400,117755,137575
196,4,116807,136256
256,1156,116275,135437
676,196,115438,134669
225,121,114853,133745
81,196,115279,133113
25,100,114906,132757
16,529,114835,132634
196,25,115156,132642
121,144,115270,132954
324,729,115609,133202
144,25,115802,133218
36,625,115852,133476
441,196,116067,133535
64,1,116221,133475
100,529,116086,133528
169,1,116203,133415
196,729,116190,133308
484,289,116135,133393
169,9,116238,133563
121,676,116190,134080
225,0,117003,133393
64,361,117529,135575
324,225,117916,136069
25,49,118346,136914
9,625,118918,137702
441,81,119424,138327
196,400,119646,136840
400,529,119750,139086
169,9,119928,139119
16,441,119912,136840
225,25,119935,139132
100,100,119773,138911
100,400,119668,138622
225,0,119505,138432
100,729,119402,138113
400,144,119258,137831
144,36,119162,137716
49,324,119168,137589
100,4,119076,137388
64,576,118953,137322
361,256,118917,137170
225,36,118794,137044
81,441,118953,136970
121,1,118760,136902
100,484,118699,136852
256,256,118683,136709
144,0,118634,136643
64,576,118496,136513
256,16,118479,136409
169,400,118397,136368
256,324,118518,136283
144,0,118409,136259
0,9,118392,136011
144,784,118306,136270
529,36,118281,135885
196,625,118239,135760
196,64,118096,136270
25,0,118093,135291
64,576,118012,135085
256,9,117938,135522
196,625,117798,134916
361,225,117742,134688
81,0,117666,134555
144,900,117538,134454
441,36,117534,134256
169,324,117480,134137
169,196,117336,134108
64,16,117325,133959
16,484,117282,133779
289,36,117254,133746
144,289,117149,133622
225,400,117067,133492
169,0,117067,133461
121,729,117055,133476
441,100,116930,133344
100,36,116958,133256
49,289,116980,133242
100,9,116894,133237
49,576,116941,133157
361,144,116993,133181
121,25,116828,133151
100,576,116967,133118
225,9,116936,133185
289,784,116923,133178
324,64,117010,133168
9,4,117094,133332
64,729,117135,133357
400,25,117148,133380
121,361,117191,133426
225,196,117177,133420
81,4,117209,133371
36,484,117166,133391
196,16,117170,133402
196,361,117159,133368
256,361,117173,133377
196,1,117153,133388
144,784,117128,133280
484,64,117089,133256
64,81,117131,133248
144,484,117067,133132
196,9,117015,133055
4,529,117040,133012
400,100,116933,132943
64,25,116910,132973
64,529,116961,132935
400,16,116869,132789
121,484,116832,132748
196,81,116841,132686
121,25,116702,132706
81,484,116726,132604
225,1,116869,132538
100,529,116672,132598
400,196,116690,132574
49,0,116865,132445
100,729,116624,132480
400,16,116707,132383
144,324,116614,132160
169,121,116417,132039
25,16,116357,131815
36,625,116271,131589
361,100,116012,131401
324,529,115954,131083
289,324,115864,131512
100,16,115621,131411
9,441,115582,131237
289,36,115589,131066
49,81,115379,130975
144,529,115379,130872
225,1,115395,130707
100,784,115231,130980
400,144,115269,130679
196,100,115274,130549
100,324,115219,130534
81,9,115250,130534
121,676,115202,130419
289,100,115199,130413
49,9,115160,130393
169,729,115220,130373
324,16,115180,130295
169,625,115175,130330
361,256,115201,130319
121,1,115160,130233
16,400,115143,130242
225,16,115282,130195
169,400,115160,130166
324,361,115166,130171
121,9,115198,130247
36,625,115159,130152
400,36,115212,130121
81,144,115248,130132
144,324,115184,130046
144,4,115138,129954
81,676,115079,129985
361,49,115119,129889
36,49,115042,129781
169,576,114971,129753
256,0,115069,129686
49,529,114927,129646
289,100,114940,129662
81,9,115069,129598
49,484,114906,129567
256,1,114879,129583
100,625,114814,129565
441,256,114860,129477
100,1,114837,129466
121,961,114782,129426
484,36,114788,129378
121,361,114761,129344
196,144,114747,129372
49,4,114760,129349
36,400,114730,129348
169,16,114789,129372
196,400,114718,129381
196,196,114703,129306
64,1,114751,129303
169,841,114717,129257
441,64,114718,129257
100,144,114828,129347
196,361,114677,129367
81,16,114710,129286
100,841,114843,129363
400,49,114720,129413
49,49,114763,129412
169,529,114806,129327
144,16,114683,129322
81,625,114769,129329
361,81,114768,129206
49,4,114667,129271
49,361,114646,129258
100,4,114672,129085
121,729,114570,129162
484,256,114628,129160
169,36,114616,129030
196,729,114540,129101
289,1,114513,129070
121,576,114616,128982
484,324,114489,129082
81,16,114539,129104
16,400,114547,128995
169,1,114449,129077
81,289,114421,128982
225,361,114466,128991
121,1,114435,128902
64,729,114403,128945
324,64,114453,128886
121,169,114423,128839
169,361,114317,128890
100,9,114337,128924
64,625,114294,128889
441,100,114337,128929
81,25,114302,128993
49,361,114321,129004
196,0,114281,129060
81,576,114332,129002
400,225,114311,129048
144,36,114255,128978
100,576,114238,129034
324,9,114206,129018
100,441,114196,128999
289,196,114239,129077
81,0,114174,129070
100,676,114210,129101
256,4,114246,129186
144,441,114220,129187
256,169,114193,129154
25,4,114143,129117
144,900,114112,129098
441,64,114096,129099
144,256,114115,129106
169,256,114112,129101
49,49,114032,129053
16,576,114034,129121
441,196,114092,129185
400,289,114114,129226
121,225,114193,129429
81,1,114174,129450
196,900,114239,129575
324,64,114243,129680
81,16,114254,129666
25,225,114276,129605
64,4,114265,129683
144,784,114323,129685
441,169,114283,129644
100,16,114222,129677
100,625,114288,129574
289,0,114277,129637
64,441,114289,129660
324,256,114381,129532
144,9,114326,129639
100,576,114374,129607
576,361,114395,129560
36,64,114353,129462
25,625,114376,129458
441,144,114280,129445
100,36,114341,129320
81,400,114314,129265
169,4,114280,129225
49,484,114296,129124
400,225,114253,129159
144,9,114298,129119
64,441,114313,129003
196,1,114281,129033
196,841,114258,129027
529,256,114254,128874
36,9,114216,128894
36,529,114274,128830
225,9,114255,128839
169,400,114308,128876
256,196,114342,128925
64,4,114363,128889
121,900,114387,128931
400,36,114423,128909
144,225,114360,128854
121,144,114347,128885
36,16,114408,128761
81,729,114338,128876
400,81,114348,128819
121,144,114442,128781
100,289,114402,128810
121,1,114425,128772
144,900,114430,128689
484,144,114325,128664
81,49,114328,128645
169,529,114430,128524
121,9,114323,128575
81,625,114349,128552
400,225,114402,128536
144,36,114375,128585
169,676,114481,128625
289,4,114487,128558
121,400,114453,128517
225,169,114476,128600
49,4,114502,128508
49,484,114476,128517
225,9,114456,128558
100,361,114478,128550
225,256,114472,128474
169,9,114480,128549
169,676,114521,128566
256,4,114587,128601
64,196,114579,128680
196,289,114654,128755
100,9,114674,128726
64,625,114750,128844
324,49,114826,128992
81,100,114880,129054
196,625,114858,129088
324,4,115005,129158
144,576,114962,129065
225,36,114993,129091
64,49,115046,129123
169,576,114944,129055
256,1,115009,129007
144,576,114932,128998
289,121,114982,128921
49,1,114937,128853
100,625,114921,128902
196,0,114982,128776
64,441,114894,128669
441,324,114883,128717
81,9,114813,128670
9,400,114837,128530
256,25,114813,128531
169,361,114786,128481
256,324,114834,128407
121,1,114717,128405
169,841,114680,128365
400,49,114756,128345
100,196,114710,128382
225,361,114781,128358
100,4,114725,128358
121,729,114682,128367
256,25,114764,128319
64,100,114657,128301
196,441,114639,128343
100,25,114753,128314
36,576,114596,128411
361,100,114657,128409
49,4,114688,128328
100,529,114538,128385
196,0,114676,128374
196,784,114689,128380
324,121,114637,128476
121,25,114737,128568
121,576,114797,128542
196,1,114643,128620
169,576,114726,128666
324,256,114790,128595
121,1,114653,128700
81,625,114688,128685
324,36,114754,128604
121,256,114692,128715
169,289,114687,128726
100,1,114683,128572
81,729,114645,128603
361,25,114652,128621
64,144,114628,128561
225,361,114557,128603
36,64,114492,128539
64,729,114541,128532
400,100,114501,128543
144,81,114497,128624
49,289,114570,128703
121,0,114622,128738
121,784,114580,128849
529,256,114665,128996
121,16,114696,128951
49,484,114706,129010
324,9,114731,129151
121,484,114701,129067
289,121,114710,129052
64,0,114733,129155
64,529,114686,129157
289,9,114706,129235
169,484,114692,129291
324,256,114681,129275
121,0,114641,129203
64,576,114679,129241
169,1,114546,129172
81,225,114608,129107
196,289,114546,129099
121,1,114546,129061
100,784,114530,128964
441,81,114432,128932
169,169,114423,128941
100,324,114460,128796
225,1,114423,128836
100,625,114392,128830
289,25,114346,128683
9,25,114286,128710
196,484,114293,128687
81,9,114295,128585
144,729,114279,128588
289,100,114350,128577
100,25,114259,128545
121,625,114253,128527
324,9,114281,128522
121,529,114171,128528
400,225,114176,128516
100,16,114245,128502
169,729,114158,128625
324,25,114224,128665
144,361,114323,128649
169,144,114256,128779
25,16,114377,128835
36,484,114417,128891
225,16,114395,129100
100,289,114585,129173
289,361,114417,129366
64,36,114750,129550
16,529,114884,129823
289,49,114915,129819
225,361,114903,129515
441,625,114977,129953
225,0,114938,129927
100,676,114898,129947
400,121,114928,129957
121,36,114914,129882
49,256,114830,129947
49,16,114815,129914
144,784,114811,129870
441,196,114715,129847
144,16,114715,129854
36,400,114696,129795
196,1,114664,129793
121,441,114575,129757
169,144,114572,129699
100,4,114533,129666
121,625,114492,129639
256,16,114447,129612
169,400,114363,129590
196,169,114328,129539
49,16,114360,129627
25,576,114399,129562
400,121,114255,129510
256,324,114167,129528
196,225,114399,129482
16,100,114132,129467
25,676,114052,129448
576,169,114063,129549
144,169,114060,129472
225,529,114024,129559
256,0,113955,129528
25,484,113966,129514
400,196,113850,129501
169,81,113845,129533
100,400,113754,129513
100,16,113695,129561
4,9,113625,129557
324,1156,113621,129498
625,144,113534,129540
289,361,113493,129468
225,324,113472,129509
121,1,113470,129515
100,729,113374,129492
400,81,113305,129477
121,121,113250,129483
121,289,113199,129446
100,16,113135,129363
25,576,113087,129374
361,100,112974,129238
64,25,112963,129178
64,441,112854,129154
256,9,113004,129132
196,676,112803,129079
256,49,112762,129106
36,4,112733,129205
81,529,112705,129103
196,0,112663,129161
100,625,112578,129140
625,400,112572,129077
81,1,112443,129074
49,484,112482,129074
196,1,112445,129048
144,441,112344,129046
256,196,112379,129130
36,25,112297,129016
16,576,112254,129065
361,49,112236,129065
