123050,,,
49,1,111325,123139
64,484,111400,123287
289,64,111510,123225
121,121,111336,123272
196,784,111190,122899
484,16,110923,122339
121,676,110386,121762
361,100,110049,121142
169,121,109738,120550
81,361,109317,120174
225,25,109032,119936
289,729,109738,119324
196,16,108249,118978
0,4,107930,118603
9,196,107688,118226
16,49,107470,119008
49,361,107324,118042
361,729,107115,117700
784,144,106698,117267
100,400,106406,117049
49,4,106280,116882
225,676,106235,117053
169,4,106300,117451
144,196,106436,117951
256,2704,106644,118348
1369,25,107384,119649
1,9,108592,121873
9,729,109733,123990
1156,400,110555,125411
400,529,111011,126357
256,144,110993,126592
289,256,110799,126323
841,3025,110672,126488
1444,0,110940,127797
16,1,112127,129363
121,64,113296,131426
36,36,115029,134425
16,100,116141,136303
9,484,117021,137706
1,676,117507,138524
576,289,117702,138814
289,144,117593,138778
225,625,117491,138475
441,289,117125,137932
1369,2601,116747,137525
1156,324,116459,137050
49,64,116267,136708
49,25,116117,136504
25,49,116095,136356
361,225,115862,136172
64,324,115724,135949
121,81,115696,135653
4,144,115510,135486
16,0,115432,135367
576,1936,115541,135333
1089,256,115344,135381
64,49,115469,135427
256,81,115621,135385
225,361,115558,135619
484,4356,115676,135699
3721,900,115779,135666
36,1089,115706,135835
289,121,115865,135892
361,729,115982,135928
784,64,115962,136038
4,256,115976,136105
81,1,115982,136106
225,900,116062,136231
400,100,116252,136357
25,25,116295,136295
49,9,116274,136226
1,49,116348,136558
900,1296,116463,136690
841,676,116599,136855
225,0,116656,137083
16,169,116745,137239
36,4,116864,137389
36,169,116916,137609
169,576,117044,137796
784,576,117088,137942
484,1,116854,138157
484,121,117327,138371
900,3249,117351,138479
2116,576,117447,138668
100,36,117549,138796
729,1849,117569,138904
676,100,117636,138961
100,9,117657,139042
1,9,117572,139121
121,1089,117726,139209
169,256,117887,139319
225,64,117572,139359
36,4,117926,139504
0,289,118014,139649
100,9,117821,139720
289,1600,118101,139730
841,441,118086,139898
256,0,118163,140095
49,625,118280,140180
225,16,118374,140361
676,1849,118411,140533
841,144,118465,140563
4,1,118469,140652
196,900,118537,140732
484,169,118522,140721
676,784,118544,140773
400,289,118639,140738
81,25,118600,140797
0,100,118636,140867
196,729,118755,140966
900,81,118631,141060
9,4,118711,141071
0,9,118780,140949
324,1369,118605,140998
784,400,118633,140979
529,400,118668,140913
