4,1,115914,149005
121,576,115944,148843
256,1,115885,148976
81,729,115959,149016
529,64,116026,148908
25,225,115916,148998
1,784,115910,148933
529,1,115787,148612
1,324,115476,148912
484,400,115120,147675
361,196,115076,147429
676,2025,115023,147465
1156,36,115210,147572
16,36,115318,147605
256,144,115633,147465
64,100,115264,148298
324,729,116464,149401
0,784,116870,150345
289,625,117316,151263
1936,1849,117698,151941
784,256,117874,150345
324,9,118010,152770
1024,289,117901,152340
900,4096,117631,151820
5329,3844,117395,151541
1089,25,117228,151041
25,256,116927,150485
64,169,116623,150025
1936,5041,116447,149715
1089,1369,116309,149372
1681,49,116195,149303
256,2401,116136,149170
2500,400,116090,149112
196,529,116053,149194
676,5776,116249,149264
4761,1444,116193,149270
324,361,116340,149437
529,144,116458,149659
25,100,116590,149793
169,529,116699,149919
676,81,116870,150208
256,324,116941,150360
256,1225,117045,150550
784,36,117241,150752
9,576,117269,150923
729,289,117342,150983
2116,8281,117379,151214
6724,1444,117386,151249
0,361,117447,151304
0,676,117550,151371
196,64,117463,151501
1,144,117604,151486
49,49,117591,151666
1369,3600,117524,151627
1225,196,117654,151661
4,4356,117729,151756
5184,169,117580,151771
1296,2704,117806,151774
900,49,117816,151823
144,484,117580,151802
1681,3481,117820,151709
1369,121,117721,151719
1764,4761,117801,151670
2209,900,117743,151661
1296,1369,117686,151684
625,169,117635,151663
100,1024,117650,151644
576,36,117684,151691
16,121,117672,151688
256,324,117685,151617
4,2025,117641,151655
3600,2601,117648,151686
1600,324,117643,151669
36,0,117648,151626
784,1225,117622,151693
729,324,117664,151606
64,729,117579,151650
16,625,117617,151706
961,484,117647,151702
1,225,117656,151749
4,729,117666,151684
1156,729,117620,151647
676,196,117635,151686
9,1,117628,151709
16,4,117589,151674
64,196,117571,151642
121,64,117716,151714
841,2209,117663,151763
2025,1444,117719,151887
9,1849,117718,151910
1024,81,117703,151903
100,1296,117808,151889
1225,144,117751,151854
0,1,117766,151938
121,169,117765,152026
36,529,117770,151995
64,676,117771,152014
1681,441,117836,152061
900,3136,117805,152129
1681,81,117844,152152
2209,13225,117975,152264
6241,441,117934,152268
4761,6084,117966,152291
5184,2500,117975,152358
361,64,117938,152324
1296,3249,117986,152272
4225,4096,117948,152345
576,400,117952,152372
0,1849,118021,152326
1681,441,118050,152432
16,196,118049,152406
4,484,118099,152448
100,484,118070,152560
841,529,118011,152533
81,144,118087,152504
81,121,118145,152553
1,625,118011,152500
484,225,118068,152427
441,676,117996,152490
441,169,118033,152461
16,36,117981,152374
289,225,118013,152466
16,49,117936,152466
289,361,118006,152374
289,441,117992,152413
289,25,117890,152359
400,1444,117930,152238
576,121,117880,152224
400,361,117880,152202
25,9,117837,152082
289,576,117874,152055
100,9,117802,152067
256,625,117836,151965
9,2916,117770,151972
7569,6561,117819,151994
841,361,117782,151930
225,144,117804,151964
441,169,117799,151930
9,144,117769,151895
1,961,117725,151908
1764,1156,117747,151918
625,400,117760,151859
1024,2025,117762,151892
484,289,117783,151908
196,225,117752,151934
9,1156,117789,151982
1089,4,117804,151964
441,484,117780,151968
1,36,117815,152014
169,529,117865,152044
441,529,117762,152029
841,1521,117836,152048
1936,841,117948,152009
49,1521,117756,152062
81,2304,117797,152034
2601,576,117906,151978
16,0,117749,152074
196,441,117779,152023
9,49,117868,151892
169,676,117667,152017
121,1,117735,151996
25,64,117786,151907
324,2401,117677,152006
