44944,582169,57274,73579
44944,582169,57274,73580
44944,582169,57274,73581
44944,582169,57274,73582
44944,582169,57274,73583
44944,582169,57274,73584
44944,582169,57274,73585
44944,582169,57274,73586
44944,582169,57274,73587
44944,582169,57274,73588
1590121,1849600,127401,150623
1234321,562500,127224,150408
253009,136900,127146,150179
73441,34225,127223,150433
6724,1156,127293,150822
16900,40804,127430,151109
72361,101124,127459,151371
121104,161604,127516,151549
222784,259081,127525,151515
254016,230400,127451,151365
181476,127449,127382,151213
115600,106929,127365,151332
52900,16900,127610,151642
9216,6400,127771,151749
4900,5776,127686,151742
4761,4900,127717,151699
14400,25921,127810,151588
25921,27556,127621,151540
28900,13456,127503,151255
3025,2209,127588,151124
529,484,127561,151380
2304,6889,127710,151452
13689,10404,127738,151360
4489,2304,127755,151552
169,676,127852,151631
676,1156,127857,151476
5041,3969,127709,151420
1156,961,127725,151416
121,8836,127786,151361
14641,14400,127761,151411
25281,28561,127811,151620
12996,3721,127829,151529
324,961,127803,151411
2025,1024,127789,151529
6400,20164,127810,151444
10000,729,127775,151360
4,1225,127736,151366
5041,6889,127795,151298
11025,13225,127836,151357
6889,3136,127828,151399
3136,784,127885,151334
225,961,127872,151356
2116,2500,127898,151350
289,144,127924,151423
2116,1764,127939,151451
9,841,127837,151444
1156,2116,128052,151549
2704,2916,127935,151642
4489,3600,128091,151649
36,576,128187,151819
225,1024,127935,151907
2916,625,128228,151879
9,36,128233,151938
1225,4356,128288,151983
3969,5329,128334,152060
11881,10404,128388,152222
5929,3481,128425,152431
49,1936,128489,152434
2601,4096,128452,152529
8281,6241,128510,152469
2916,2025,128458,152337
100,900,128457,152338
529,324,128414,152257
2809,6241,128388,152159
5776,5184,128403,152308
1849,16,128536,152324
441,529,128422,152413
2116,2704,128496,152350
441,121,128556,152330
121,256,128380,152432
400,25,128349,152264
961,4356,128412,152095
3844,2601,128307,152219
2025,225,128473,152297
4,169,128513,152258
225,100,128451,152379
1225,2304,128478,152361
841,144,128513,152227
100,4,128366,152230
100,1296,128413,152120
1024,81,128296,152040
169,225,128245,152272
225,1156,128266,151885
961,1600,128231,151849
1024,169,128241,151853
576,576,128180,151896
729,4096,128242,151854
2809,2704,128149,151766
1681,64,128155,151782
2025,9604,128184,151778
2025,400,128176,151795
100,2601,128141,151749
2116,729,128216,151843
81,1764,128261,151995
144,1156,128395,152195
361,4,128514,152277
225,289,128422,152279
4,4,128497,152321
196,1024,128464,152387
196,6241,128437,152282
6084,1369,128263,152024
9,900,128309,152049
1024,0,128328,152060
1,400,128391,152038
49,4,128311,151852
529,484,128192,151748
1,0,128233,151654
225,3025,128160,151680
3136,841,128209,151688
2025,3844,128260,151716
2704,4489,128222,151767
4489,36,128288,151790
729,81,128268,151811
100,676,128328,151945
324,100,128455,152112
100,81,128440,152285
169,36,128464,152283
49,676,128635,152311
144,361,128535,152444
4900,5929,128538,152485
1296,144,128656,152558
484,3600,128596,152659
1521,16,128762,152876
9,256,128894,152868
225,1521,128838,153044
4096,9604,128909,153111
5476,289,128966,153117
25,81,128894,153213
196,961,128910,153129
64,9,128907,152991
1,81,128737,153209
81,729,128838,153007
0,961,128907,153045
1024,1444,128844,153163
1764,1089,128967,153220
1936,2304,129038,153285
4,625,129057,153112
196,1369,128969,153316
81,2025,128925,153244
1681,1024,128870,153119
25,676,128779,153024
441,441,128850,153025
3844,6724,128891,153008
3364,1681,128767,153017
441,81,128888,153124
0,576,128895,153111
25,441,128756,153129
361,625,128919,153150
169,1156,128860,153067
900,121,128812,153003
3025,5184,128842,152966
324,64,128774,153015
225,961,128847,153069
441,49,128806,153054
676,2704,128789,152991
784,16,128842,152996
36,169,128809,153018
841,64,128789,152899
144,2304,128732,152812
2209,729,128706,152788
1444,1936,128743,152801
400,25,128767,152770
4,100,128709,152949
25,576,128759,152974
36,25,128761,152791
676,3600,128690,152754
3600,1296,128703,152753
64,4,128586,152588
441,1369,128490,152417
16,361,128463,152269
36,324,128398,152166
2304,2209,128404,152218
1296,484,128489,152175
441,2916,128442,152250
