196,625,116660,133700
100,25,115461,132349
49,576,114608,130878
729,784,113171,129084
289,9,111844,127504
1,529,110377,125685
400,64,109009,124032
144,256,107617,122397
121,196,106749,121373
64,9,106173,120974
64,676,106060,121113
400,81,106368,121773
196,400,107031,122872
400,484,107877,123999
100,1,107976,123908
144,729,106928,123294
289,16,108414,124168
1,1,109728,126021
0,36,106928,129946
49,49,115997,134920
1369,2601,119067,139949
841,225,121965,143984
841,2601,115242,147677
3721,1764,126812,152914
25,1681,128359,155788
1156,81,127528,154606
64,400,124458,148791
36,676,120965,141682
256,400,117684,134500
441,0,115179,130177
0,256,114681,129137
484,529,114489,129001
0,1369,114868,130025
441,1024,115488,131464
2916,2500,115917,133453
1849,961,116433,135558
196,100,117251,136978
121,2304,117693,138637
1156,225,118131,139473
1369,1296,118604,140069
2601,3721,119584,141931
1849,1369,121165,144516
729,9,122862,147533
256,2304,124755,150539
1089,0,126374,153564
36,64,122862,155989
676,1521,128237,150173
784,16,128628,157504
1369,1849,128763,157587
289,1,128719,150173
9,25,128906,158019
0,289,129193,158488
441,361,129581,159164
1681,4096,129810,159956
2809,784,130209,160447
676,1600,130264,160640
289,1024,130228,160641
1600,16,130375,160717
225,49,130339,160725
529,2916,130320,160931
1089,361,130475,161053
841,4,130476,161344
529,841,130566,161514
729,9216,130771,161640
3136,841,130732,161816
2401,841,130793,161910
196,9,130829,161893
36,1089,130788,162052
2500,2304,130882,162162
2025,1521,130964,162103
196,81,130940,162255
1,484,130999,162384
961,1225,130964,162411
169,196,130923,162469
49,196,130529,162618
324,100,130496,162582
64,576,130406,162549
0,1764,130316,162432
1764,1089,130375,162277
1764,1089,130269,162169
144,9,130281,162232
1,1,130282,162254
529,2601,130384,162320
1600,256,130419,162458
36,1521,130446,162458
1369,9,130465,162492
484,361,130487,162563
676,841,130503,162657
529,400,130525,162651
441,529,130552,162720
900,784,130659,162797
16,49,130637,162833
256,729,130685,162902
196,400,130680,163023
400,36,130638,163020
361,1849,130697,163018
225,676,130739,163097
49,676,130743,163082
289,9,130780,163086
64,64,130807,163206
9,64,130838,163267
0,169,130919,163235
64,1296,130908,163366
1024,256,130965,163413
100,676,131022,163436
2704,1600,130911,163474
9,400,131013,163518
1,16,130972,163588
16,1,131033,163651
36,1,131100,163764
9,144,131119,163298
4,289,131111,163330
4,784,131219,163363
1369,1681,131181,163442
841,81,131216,163509
196,1024,131398,163639
169,484,131303,163769
361,36,131390,163832
576,1089,131441,163801
361,81,131363,163919
1681,4489,131400,163868
2304,441,131459,163862
81,49,131332,163924
64,324,131448,163936
196,1,131492,163835
196,729,131361,163890
121,1,131424,164050
16,9,131455,164038
81,81,131447,164113
676,1521,131545,164136
36,1681,131548,164110
4225,4096,131557,164114
1089,100,131573,164249
81,729,131592,164264
1024,196,131648,164321
25,81,131663,164420
625,441,131773,164442
81,25,131760,164423
676,1600,131702,164476
1089,676,131693,164420
1225,1600,131680,164273
841,400,131649,164264
400,289,131656,164269
576,961,131567,164155
400,225,131585,164104
64,324,131667,164190
900,400,131587,164101
361,676,131601,164198
0,1444,131645,164209
1764,961,131597,164146
1156,1681,131574,164148
1849,961,131690,164213
9,144,131608,164201
1,121,131602,164173
1,0,131690,164269
121,169,131584,164237
121,49,131669,164197
4,1,131627,164288
729,1849,131691,164335
1369,961,131733,164361
289,4,131735,164360
49,1225,131714,164374
961,441,131719,164365
900,400,131689,164377
25,289,131791,164398
169,289,131712,164414
841,529,131770,164474
256,36,131867,164444
64,144,131773,164546
400,1521,131826,164567
1156,400,131893,164618
1444,2601,131835,164762
225,676,131956,164786
841,100,132031,164748
9,225,131880,164841
256,81,131965,164865
1024,3600,132038,164793
1521,4,131901,164925
0,289,131998,164974
729,1024,132049,164795
196,256,131933,164956
169,196,131993,165035
529,144,132049,164876
9,9,131960,164986
36,676,131972,165010
289,4,132027,164889
4,16,131948,165012
144,25,131988,165053
169,400,132046,165069
289,121,132100,165103
1,16,132042,165187
169,576,132145,165114
529,625,132085,165156
324,49,132084,165207
361,2209,132106,165234
2704,1156,132149,165270
729,576,132199,165415
196,144,132378,165560
289,144,132344,165629
64,121,132405,165716
9,289,132600,165898
4,225,132525,165886
625,900,132590,165894
121,144,132572,166000
4,676,132545,165961
529,196,132637,165923
169,196,132610,166022
441,961,132545,165916
441,36,132632,165851
225,625,132712,165951
625,961,132618,165919
676,0,132679,165854
121,16,132630,165838
100,289,132693,165905
4,256,132690,165804
144,324,132695,165868
361,100,132603,165962
400,1600,132709,165920
625,9,132701,165945
4,49,132772,165997
9,25,132719,165993
4,49,132752,166095
4,400,132876,166042
144,4,132754,166087
256,400,132788,166096
100,196,132876,166063
225,9,132735,166225
144,961,132823,166195
289,4,132952,166153
81,784,132766,166270
1089,841,132868,166356
289,49,132958,166250
900,2704,132815,166361
1089,100,132849,166363
4,64,132982,166252
9,289,132814,166333
25,144,132825,166351
4,441,132982,166214
144,0,132804,166342
9,121,132916,166326
576,1521,132930,166256
484,49,132867,166290
4,1089,132885,166420
1296,400,132957,166389
9,121,132993,166427
16,196,132917,166524
36,2401,133027,166523
1156,196,133009,166499
1296,1600,133020,166606
900,289,133042,166689
576,676,133055,166718
49,9,133081,166720
64,0,133129,166774
9,625,133013,166766
784,484,133136,166753
484,361,133259,166728
784,2304,133069,166766
1936,729,133179,166806
841,1296,133269,166607
625,196,133116,166732
0,400,133201,166782
169,121,133222,166631
16,144,133166,166773
25,441,133251,166826
324,529,133222,166725
256,36,133185,166773
64,100,133174,166799
36,36,133242,166716
1,81,133196,166695
289,1089,133204,166738
961,361,133153,166665
576,784,133147,166676
169,0,133119,166634
100,400,133163,166582
196,100,133087,166487
25,441,133100,166465
4,729,133078,166530
400,0,133000,166476
36,784,133076,166465
1764,2116,133055,166517
841,16,133050,166555
36,625,133100,166500
256,16,133179,166580
4,64,133081,166514
441,961,133079,166502
121,289,133043,166564
36,529,133089,166562
1225,1089,133096,166537
529,196,133125,166669
324,529,133089,166668
64,169,133148,166642
36,36,133111,166684
25,25,133129,166770
100,81,133150,166667
361,1225,133166,166821
576,64,133160,166715
100,169,133157,166681
64,121,133125,166757
36,100,133100,166724
49,64,133095,166657
36,1,133135,166752
81,576,133229,166777
841,900,133159,166807
289,0,133198,166801
36,576,133280,166728
361,81,133123,166838
144,49,133142,166835
0,1,133307,166778
9,196,133164,166902
1,841,133262,166928
361,0,133310,166859
64,441,133219,167028
1225,2209,133276,167061
1089,81,133353,166909
81,484,133222,167084
289,4,133178,167027
100,0,133353,166916
676,2025,133222,167055
1369,784,133242,167008
961,1089,133289,166977
784,484,133169,167047
144,1,133287,167069
144,1521,133293,167020
676,36,133204,167033
169,361,133307,167078
16,9,133223,166971
25,81,133204,167033
0,361,133198,167073
16,2025,133221,167048
1156,16,133249,167044
49,196,133209,167073
16,169,133219,166977
4,1156,133128,166940
1225,256,133101,166930
256,625,133144,166801
324,4,133039,166727
100,1,133077,166720
841,1936,133061,166728
1225,484,132997,166611
361,324,132985,166549
441,900,132956,166543
1024,1024,133021,166465
1681,1764,132925,166419
676,225,132987,166454
196,64,133021,166353
64,289,132912,166317
36,196,132870,166406
9,441,132861,166331
441,81,132847,166263
9,1,132847,166335
4,36,132896,166246
1,121,132892,166302
9,144,132853,166344
289,400,132908,166345
9,900,132872,166341
729,1,132829,166361
289,529,132952,166368
1444,2025,132931,166371
1089,441,132867,166375
36,16,132958,166404
484,3600,132874,166426
3364,1369,132890,166391
529,100,133017,166341
36,324,132840,166471
169,1,132840,166394
256,676,133005,166320
289,196,132809,166432
441,225,132892,166367
121,361,132977,166289
25,144,132788,166418
49,1089,132939,166388
484,1,132977,166335
0,4,132864,166436
144,729,132910,166459
196,36,132884,166356
81,1156,132833,166429
576,81,132878,166366
9,289,132874,166335
25,729,132821,166394
784,0,132801,166487
0,100,132858,166381
81,361,132812,166394
529,81,132856,166459
529,2704,132914,166437
1444,16,132811,166361
4,196,132855,166466
169,49,132876,166432
25,100,132806,166424
324,1849,132823,166417
900,100,132862,166512
100,169,132847,166389
256,576,132881,166476
100,100,132857,166550
4,529,132820,166490
196,25,132842,166475
0,64,132856,166505
81,196,132837,166494
36,4,132821,166453
256,1681,132854,166511
1600,1024,132837,166434
225,196,132796,166287
169,289,132746,166351
400,4,132695,166238
225,1444,132689,166058
1225,576,132584,165952
9,1849,132550,165925
1156,64,132517,165827
324,64,132509,165741
361,676,132446,165718
324,400,132371,165605
441,144,132361,165493
196,529,132420,165513
361,225,132342,165463
900,2025,132337,165426
1600,1024,132406,165425
100,289,132275,165413
225,0,132334,165365
16,64,132419,165284
16,225,132209,165354
400,1024,132283,165309
361,169,132377,165280
9,841,132256,165389
1225,841,132276,165427
625,144,132394,165300
49,441,132298,165469
81,529,132312,165461
576,4,132394,165332
256,441,132247,165390
1024,1156,132313,165419
1089,1521,132358,165347
400,64,132321,165458
9,256,132385,165477
169,4,132395,165443
9,121,132357,165414
25,169,132406,165522
169,4,132374,165500
169,900,132296,165414
676,784,132298,165514
1521,729,132364,165471
196,225,132342,165457
9,1,132287,165502
400,841,132346,165525
324,484,132345,165539
729,49,132293,165487
121,1849,132372,165495
2116,1225,132226,165400
729,16,132251,165339
196,169,132211,165395
49,9,132249,165344
484,441,132205,165319
100,1444,132302,165424
1444,484,132210,165422
49,1225,132238,165437
