100,64,111289,136041
9,324,111510,136180
256,4,111790,136493
49,324,111259,136777
529,729,112417,137019
256,0,112628,137252
529,3721,112705,137324
1764,0,112795,137247
64,16,112692,137042
196,529,112783,136600
196,25,112154,136076
9,25,111809,135659
4,144,111628,135318
49,4,111486,135034
1,9,111485,134979
1,1,111505,135036
1369,6084,111691,135189
3364,225,111599,135147
1,9,111620,135320
49,529,111741,135619
441,49,111554,135897
361,1369,111327,136187
441,0,111077,136325
324,1369,110697,136513
196,784,110300,136494
625,1,109853,136447
1,25,109477,136493
64,400,109276,136470
324,25,108953,136363
289,1156,108592,136235
784,441,108548,136231
625,576,108347,136270
225,100,108348,136439
49,36,108464,136589
676,2116,108333,136674
1936,961,108436,136970
256,16,108430,137130
100,196,108457,137239
9,16,108571,137444
25,121,108513,137595
4,676,108581,137711
289,16,108599,137870
9,441,108589,137935
576,400,108613,137997
324,400,108665,138109
576,361,108605,138146
144,169,108635,138256
196,9,108707,138399
1,121,108606,138437
0,324,108697,138515
0,961,108724,138698
576,4,108664,138764
25,289,108829,138878
529,729,108974,139156
64,324,108980,139315
144,36,109039,139439
324,961,109200,139736
841,81,108980,139910
1,9,109428,140070
64,36,109506,140461
289,1024,109686,140767
121,256,109800,140957
361,4,109905,141248
676,2704,109924,141496
1681,225,110058,141553
49,9,110031,141800
25,529,110116,141905
1600,2500,110196,142100
2809,2209,110294,142337
529,9,110369,142497
36,196,110420,142629
256,225,110438,142742
121,144,110519,142886
784,1681,110457,142890
324,49,110407,142950
49,1,110488,142999
25,36,110460,143064
4,9,110420,143116
121,361,110533,143120
0,256,110448,143202
289,289,110412,143193
9,1296,110465,143231
900,64,110365,143326
1296,6400,110370,143307
5476,1849,110406,143206
121,289,110253,143198
144,81,110223,143184
0,361,110334,143151
100,16,110239,143258
289,1521,110269,143319
841,36,110286,143178
81,121,110163,143285
81,9,110196,143233
0,64,110169,143186
25,4,110119,143228
144,841,110216,143287
1936,2209,110246,143282
361,36,110129,143368
1,49,110219,143435
441,1681,110246,143383
784,1,110238,143290
4,9,110294,143535
4,225,110347,143567
361,1,110254,143613
225,729,110351,143648
484,25,110436,143641
1369,2025,110378,143553
441,16,110414,143826
169,144,110462,143844
100,1600,110418,143553
784,4,110466,143966
196,2500,110499,143982
2809,1369,110595,144019
900,1089,110435,144166
1849,1936,110541,144188
324,49,110572,144309
121,144,110656,144462
169,25,110784,144574
0,0,110818,144600
169,784,110837,144718
324,16,110941,144850
64,324,111003,144953
576,961,111038,145079
676,256,111101,145186
676,1369,111118,145173
441,16,111132,145296
64,289,111212,145348
729,1296,111199,145397
324,81,111206,145400
9,841,111211,145463
676,100,111186,145482
0,49,111273,145439
64,100,111319,145593
361,484,111259,145561
0,441,111296,145509
729,1296,111255,145533
1225,324,111279,145508
169,144,111240,145525
9,0,111329,145623
100,324,111238,145575
441,729,111283,145581
196,121,111302,145659
100,16,111238,145617
121,441,111272,145564
1369,1444,111225,145628
625,289,111249,145608
4,225,111239,145590
16,289,111273,145670
729,1225,111239,145639
625,0,111258,145638
25,4,111205,145643
1,25,111159,145692
576,1225,111146,145604
256,100,111089,145552
64,9,111133,145577
529,1681,111083,145508
729,4,111034,145486
289,1444,111073,145490
784,169,110981,145473
1,289,111018,145468
100,9,111038,145464
1,1,110974,145454
289,1369,110917,145427
2025,3136,110919,145395
1225,36,110975,145472
100,81,110934,145465
144,100,111025,145462
729,1764,110871,145490
961,196,110919,145493
16,361,111032,145413
0,841,110851,145505
484,1,110918,145517
49,484,111043,145500
441,100,110908,145591
16,225,110941,145601
4,100,111045,145538
49,36,110913,145620
169,289,110956,145603
400,529,111014,145568
100,25,110906,145661
49,625,110964,145681
841,1156,111003,145608
625,9,110932,145690
9,225,110942,145713
121,16,111003,145615
225,529,110918,145713
169,4,111009,145817
49,225,111050,145690
49,1600,111005,145807
1369,289,111063,145884
196,256,111060,145799
121,9,111048,145801
49,100,111062,145953
100,676,111041,145815
324,256,111013,145801
256,0,111022,145850
16,1156,111074,145804
1024,121,111018,145795
289,729,110967,145801
169,4,111033,145903
9,0,110982,145770
36,169,110947,145842
4,81,111026,145844
25,361,110954,145762
529,1024,110948,145856
961,289,111018,145875
196,484,111004,145894
441,484,111044,145872
1296,1444,111058,145874
169,225,111063,145940
256,1,111007,145918
576,1764,111093,145938
400,196,111008,145918
256,36,111078,145943
1,81,111025,146009
1024,3364,111019,145962
4225,2401,111045,145971
225,49,111102,146011
81,169,111069,146004
144,0,111077,145989
49,225,111020,146016
729,784,111051,146005
1,484,111041,146011
256,4,111047,146012
81,576,111037,146066
576,441,111091,146053
1156,2025,111099,146103
784,36,111037,146139
0,4,111105,146063
400,1444,111141,146192
361,144,111092,146197
36,169,111150,146148
144,64,111102,146175
144,441,111075,146227
900,900,111110,146188
576,484,111159,146192
961,2401,111097,146173
2601,729,111105,146300
100,1024,111173,146244
625,81,111143,146315
64,169,111150,146351
196,36,111188,146327
289,1089,111207,146283
784,484,111162,146413
169,0,111222,146414
25,484,111142,146331
225,4,111141,146412
4,144,111150,146347
49,9,111115,146270
324,1764,111173,146329
2209,784,111158,146268
225,676,111145,146294
1521,1024,111077,146330
81,16,111152,146322
289,784,111133,146372
625,484,111154,146355
676,324,111117,146434
49,961,111126,146315
1600,2116,111082,146305
1521,729,111099,146302
900,961,111039,146213
961,1936,111037,146155
2025,784,111037,146158
196,25,111066,146138
25,100,111021,146048
169,1089,111003,146097
324,4,110974,146138
64,100,111014,146054
144,2401,111022,146127
1089,144,110982,146120
121,196,111062,146072
289,100,110963,146193
0,144,111014,146112
25,25,110973,146110
4,16,110979,146100
361,784,110999,146151
484,289,111023,146081
361,625,110932,146192
729,256,111006,146194
16,121,110993,146139
49,441,111008,146196
676,1024,111066,146199
400,0,111013,146183
25,324,110989,146187
36,49,111032,146163
1,169,111004,146164
289,289,110985,146156
16,25,111092,146137
100,900,110935,146164
676,324,110964,146133
324,324,111069,146096
529,625,110971,146170
25,196,110993,146200
4,289,111149,146168
196,49,111044,146328
121,256,111066,146385
625,784,111201,146325
400,324,111013,146408
1024,1681,111155,146414
900,289,111178,146371
16,25,111083,146457
49,625,111179,146472
100,225,111174,146440
9,529,111081,146532
784,529,111114,146568
100,4,111174,146394
100,676,111073,146534
256,1,111116,146504
9,36,111137,146404
9,1,111081,146514
0,225,111190,146546
841,784,111203,146542
25,196,111193,146475
4,361,111228,146699
676,484,111233,146644
36,9,111194,146475
9,16,111257,146714
36,441,111259,146718
529,256,111285,146720
289,361,111251,146701
64,1,111216,146628
169,900,111134,146608
961,1024,111130,146604
441,1,111183,146527
4,289,111143,146479
256,121,111059,146542
256,196,111178,146537
1,25,111132,146520
4,49,111127,146600
441,400,111279,146594
144,324,111204,146542
841,1024,111202,146608
729,361,111191,146607
0,289,111176,146543
9,256,111177,146588
324,361,111183,146666
256,25,111164,146645
64,400,111223,146593
256,64,111260,146663
441,961,111235,146692
484,196,111255,146674
81,16,111233,146745
144,2401,111191,146663
1444,1,111234,146684
16,9,111336,146797
1,4,111322,146733
289,2809,111323,146753
784,841,111276,146776
2116,1156,111322,146727
1089,900,111237,146657
576,841,111221,146724
441,25,111211,146707
256,1156,111278,146682
529,36,111282,146762
100,324,111211,146699
441,529,111286,146682
225,9,111273,146753
49,81,111294,146784
81,529,111296,146681
144,36,111286,146785
324,576,111266,146793
196,4,111285,146749
361,1600,111271,146835
1024,324,111266,146816
529,961,111284,146791
576,49,111251,146772
49,49,111302,146789
49,144,111290,146787
49,324,111202,146840
36,81,111351,146781
729,1521,111264,146809
784,225,111231,146843
900,1936,111316,146804
1156,400,111183,146817
49,16,111210,146816
169,289,111300,146779
9,529,111219,146795
324,100,111195,146817
4,144,111319,146793
256,144,111231,146886
841,2209,111274,146923
1089,121,111301,146827
36,49,111211,146874
100,400,111199,146802
196,0,111246,146712
225,1444,111176,146744
784,49,111163,146704
16,196,111209,146604
961,2025,111102,146609
576,64,111075,146607
64,25,111209,146491
1,16,111085,146491
9,4,111089,146511
225,1369,111089,146477
676,16,111101,146511
25,100,111172,146552
64,121,111225,146560
9,100,111203,146601
1,529,111257,146656
484,196,111252,146707
324,441,111217,146601
324,256,111199,146722
100,4,111272,146718
1089,5625,111186,146686
3364,169,111233,146786
121,441,111269,146769
676,289,111251,146819
225,361,111242,146809
49,1521,111290,146800
1225,361,111302,146774
169,49,111328,146871
81,256,111315,146939
144,64,111321,146915
900,2500,111310,146915
1296,196,111425,146924
25,0,111374,146988
36,324,111397,146975
289,196,111442,147059
625,841,111397,147061
100,121,111418,147061
400,196,111386,147098
100,841,111371,147131
784,784,111457,147099
961,676,111478,147140
144,0,111371,147168
1,121,111492,147129
676,841,111425,147200
121,9,111448,147214
4,64,111485,147146
25,25,111517,147230
0,9,111473,147165
81,625,111504,147230
900,784,111479,147245
121,1,111432,147174
196,841,111366,147199
484,169,111460,147187
100,64,111426,147162
225,400,111383,147234
1,324,111452,147245
16,400,111416,147195
400,49,111435,147312
16,4,111497,147276
729,2601,111460,147200
676,64,111462,147242
49,25,111506,147237
49,36,111449,147215
36,169,111456,147199
900,1369,111410,147191
324,9,111387,147128
1,1,111402,147060
196,1089,111442,147063
676,64,111335,147022
81,225,111380,146948
441,1521,111381,147052
1681,324,111358,147032
0,36,111390,146976
121,64,111421,147090
169,841,111380,147052
676,529,111457,147044
1089,2304,111490,147120
2500,1156,111380,147098
4,441,111482,147101
144,4,111448,147135
0,9,111439,147186
100,441,111479,147137
1,529,111483,147235
361,100,111454,147235
441,961,111506,147188
784,576,111476,147234
169,0,111532,147260
64,441,111506,147193
64,36,111450,147241
4,9,111541,147272
256,961,111535,147285
484,36,111527,147243
144,529,111547,147280
225,64,111534,147245
121,100,111463,147267
64,49,111552,147236
9,16,111502,147317
