225,64,117270,147220
4,676,117392,147395
529,100,117673,147657
16,144,118013,147954
169,2304,118214,148062
2116,729,117617,148623
324,256,120408,150955
361,400,121480,152579
1,576,122784,155068
900,1296,123879,156342
900,169,123843,156853
36,900,124158,157375
1764,1521,124076,157625
841,729,123771,157386
1521,1600,123252,156876
729,484,122773,155960
144,121,122072,154786
225,1,121587,153905
1,144,121042,153172
121,2704,120574,152365
2601,784,120114,151676
0,361,119657,150992
0,625,120596,150545
169,64,119221,150237
225,144,119219,150207
784,7056,120596,150134
8836,5329,119110,150095
4096,4761,119205,150258
1681,64,119104,150292
1296,2209,119069,150427
1936,729,119297,150567
529,529,119327,150669
49,1225,119433,150681
324,36,119485,150830
144,169,119474,150882
36,400,119517,150853
1225,441,119523,150983
784,2209,119637,151079
676,49,119679,151149
841,1681,119759,151246
144,784,119804,151469
841,484,119836,151468
1024,1681,119832,151476
1849,2304,119819,151484
1296,25,119784,151413
0,144,119827,151510
625,2809,119955,151577
4761,2916,119950,151639
400,4,119972,151783
529,3364,120076,151891
2025,81,120083,152023
1369,784,120101,152107
225,1,120273,152144
400,121,120199,152170
49,441,120236,152215
225,4624,120356,152282
2401,0,120298,152361
4,1369,120363,152355
2025,729,120437,152327
1,324,120274,152357
225,169,120312,152303
961,1369,120370,152188
4,2025,120214,152284
6241,7921,120312,152273
4096,1024,120412,152218
1225,2500,120378,152397
1024,25,120429,152418
1,9,120506,152404
100,900,120387,152373
64,1296,120478,152520
1681,441,120537,152505
49,1,120419,152542
9,1,120546,152570
1024,3025,120573,152596
1521,256,120566,152509
169,196,120640,152759
256,529,120606,152686
49,4225,120652,152763
1681,784,120666,152868
1849,484,120726,152846
121,169,120744,152763
841,1296,120753,152960
529,256,120815,153007
169,1,120757,152939
4,25,120819,153034
289,676,120821,153049
784,256,120826,153031
64,169,120821,153113
100,256,120891,153071
4,81,120899,153143
25,441,120919,153205
2209,5329,120944,153331
2401,100,120907,153255
169,961,120966,153287
841,676,120972,153326
289,9,121009,153336
25,25,121051,153442
64,16,121098,153552
0,9,121082,153524
121,1444,121086,153467
784,0,121222,153602
36,1225,121168,153607
1089,81,121211,153615
9,0,121239,153759
9,25,121199,153733
4,576,121224,153769
169,169,121265,153849
289,121,121183,153912
256,529,121360,153972
676,784,121296,153989
576,576,121446,153923
484,169,121511,154220
729,2500,121590,154184
441,729,121571,154416
729,9,121774,154465
400,361,121860,154519
0,25,121895,154330
484,1764,121975,154831
324,25,122065,154819
64,441,122147,154902
225,169,122197,155007
0,36,122202,155043
784,3844,122242,155022
1600,36,122209,155029
729,256,122275,155023
196,1444,122249,154976
676,0,122298,154973
25,1521,122239,154992
2209,784,122341,154865
144,121,122234,154895
441,441,122300,154899
49,1089,122265,154787
400,4,122288,154847
9,16,122326,154924
256,484,122331,154885
144,3025,122255,154900
1764,36,122326,154904
4,64,122294,154882
144,361,122339,154929
49,121,122297,154917
36,1444,122259,154908
1369,324,122348,154835
324,729,122367,154967
1156,1024,122294,154950
324,100,122412,155002
841,2116,122516,155129
576,81,122449,155139
441,289,122529,155146
16,784,122568,155261
289,0,122492,155259
225,676,122639,155271
25,324,122667,155397
169,121,122492,155382
1089,1681,122686,155360
529,4,122712,155421
144,900,122657,155474
484,9,122785,155427
0,81,122788,155559
729,1600,122812,155548
324,121,122841,155560
9,196,122815,155613
81,36,122798,155702
256,144,122853,155628
144,1444,122840,155719
2209,2401,122854,155760
2401,1521,122967,155751
900,576,122874,155838
100,1600,122929,155852
225,576,122903,155803
324,49,122885,155815
64,0,122903,155792
16,100,122856,155788
16,1,122880,155802
784,1764,122915,155788
256,4,122853,155784
1,1,122880,155787
144,529,122866,155814
64,225,122840,155806
16,361,122860,155828
961,1225,122917,155780
961,625,122825,155889
441,16,122872,155786
196,36,122952,155814
841,3025,122794,155971
1681,676,122903,155926
256,4,122978,155868
256,2209,122872,156009
1521,81,122955,156046
0,100,123008,155943
784,1156,122892,156017
49,961,122991,156016
784,0,123043,155935
25,961,122874,156047
225,361,122920,155983
1089,961,123034,155890
144,9,122851,155911
576,2209,122917,155872
900,25,122926,155763
625,441,122785,155759
16,576,122841,155723
576,484,122867,155610
1600,2809,122797,155813
1849,625,122749,155592
1,225,122770,155566
1,676,122775,155546
441,1,122816,155564
0,144,122787,155474
100,36,122760,155546
289,400,122734,155581
9,529,122767,155575
625,400,122773,155475
1369,2809,122703,155592
2500,1296,122812,155546
441,225,122774,155495
676,900,122753,155579
4,1521,122822,155666
1024,25,122792,155584
256,729,122802,155673
144,0,122870,155722
289,1369,122802,155691
900,25,122793,155708
0,324,122866,155706
2116,2809,122776,155616
441,100,122819,155678
36,1444,122824,155695
729,36,122801,155735
324,16,122820,155698
441,1521,122801,155745
256,676,122845,155720
576,121,122846,155731
441,256,122834,155785
16,225,122848,155792
4,729,122857,155818
529,0,122862,155813
4,36,122833,155808
100,81,122848,155811
144,1296,122831,155814
49,1764,122833,155890
2304,900,122847,155834
576,576,122846,155874
900,1600,122856,155901
784,225,122885,155840
1600,3600,122794,155871
961,4,122860,155880
529,1369,122843,155818
484,169,122860,155860
256,9,122853,155952
64,900,122868,155856
900,361,122792,155918
196,121,122909,155989
361,676,122819,155933
144,16,122907,156047
576,2209,122917,155982
1296,1,122880,155985
841,1225,122879,155974
36,961,122986,155981
1024,100,122888,155953
64,289,122841,155923
576,1089,122865,155900
676,196,122806,155794
529,961,122757,155726
169,100,122739,155632
900,2401,122629,155526
729,289,122617,155464
484,64,122646,155410
441,1089,122554,155457
625,484,122555,155357
729,784,122640,155340
1369,1936,122523,155360
484,1,122554,155323
256,900,122642,155221
361,81,122525,155339
64,16,122547,155330
81,289,122637,155198
9,324,122529,155307
4,841,122545,155317
729,25,122561,155277
400,1369,122492,155302
49,1225,122596,155298
1156,144,122542,155220
361,1369,122493,155262
1369,900,122484,155311
361,9,122542,155229
144,841,122433,155221
36,784,122510,155255
324,196,122544,155169
1089,1225,122485,155217
256,49,122539,155245
900,2025,122549,155186
484,169,122501,155182
676,121,122510,155276
324,1024,122596,155276
169,196,122557,155182
25,400,122541,155280
729,576,122650,155317
529,529,122672,155326
841,1369,122606,155344
400,64,122675,155345
25,289,122605,155360
441,225,122633,155438
4,400,122689,155457
100,676,122704,155382
529,36,122636,155468
0,729,122742,155483
1024,1156,122665,155428
529,1,122640,155484
81,841,122698,155486
1156,1444,122648,155405
324,121,122650,155445
0,676,122707,155412
400,49,122593,155510
16,16,122680,155495
0,100,122730,155486
36,81,122637,155562
961,1681,122717,155618
324,64,122728,155496
625,529,122697,155659
25,900,122761,155667
361,0,122768,155565
64,484,122738,155747
441,169,122729,155719
0,36,122821,155690
400,3249,122727,155714
2401,256,122771,155759
36,49,122821,155600
16,196,122773,155628
169,9,122763,155649
81,1024,122727,155572
484,9,122635,155632
4,64,122674,155475
225,361,122636,155376
9,1024,122630,155237
16,2401,122622,155254
2601,324,122561,155137
81,484,122543,155237
961,784,122489,155148
225,0,122539,155074
49,529,122504,155007
144,25,122442,155033
169,169,122477,155007
0,576,122448,154992
900,256,122432,154976
400,1024,122476,154976
576,49,122428,155002
